round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
185,40700,0.383333,"[0.1,0.3)",2951,0.190722,1.0,0.00811546,0.00811546,180.2265,33.8721,31.0362,5.9725
185,40700,0.383333,"[0.3,0.5)",1648,0.387839,1.0,0.00507383,0.00507383,378.0215,33.6415,32.977,12.5995
185,40700,0.383333,"[0.5,0.7)",530,0.573152,1.0,0.00535401,0.00535401,288.1132,33.4694,21.6333,12.2895
185,40700,0.383333,"[0.7,1.0)",54,0.755741,1.0,0.0050265,0.0050265,278.6287,32.9239,18.3665,13.9013
185,40700,0.383333,boundary(r=t),7012,0.0,1.0,0.0108082,0.0108082,117.9865,0.0,0.0,0.0
186,40920,0.38,"[0.0,0.1)",1904,0.049462,1.0,0.01117471,0.01117471,119.9655,33.7445,30.6403,1.4959
186,40920,0.38,"[0.1,0.3)",2854,0.19227,1.0,0.00798159,0.00798159,187.8278,33.8575,32.0575,6.2337
186,40920,0.38,"[0.3,0.5)",1639,0.383858,1.0,0.00521866,0.00521866,369.9239,33.6566,31.7674,12.0396
186,40920,0.38,"[0.5,0.7)",560,0.573626,1.0,0.00553041,0.00553041,267.8873,33.3547,21.0701,11.9752
186,40920,0.38,"[0.7,1.0)",56,0.751681,1.0,0.00409108,0.00409108,355.6804,33.0536,19.4585,14.6089
186,40920,0.38,boundary(r=t),7012,0.0,1.0,0.01099325,0.01099325,116.9611,0.0,0.0,0.0
187,41140,0.376667,"[0.0,0.1)",1828,0.049328,1.0,0.01121971,0.01121971,122.3428,33.6185,30.9368,1.511
187,41140,0.376667,"[0.1,0.3)",2927,0.19079,1.0,0.0081715,0.0081715,191.5495,33.8931,32.2414,6.2592
187,41140,0.376667,"[0.3,0.5)",1650,0.385404,1.0,0.00509545,0.00509545,359.4954,33.7805,31.9879,12.1927
187,41140,0.376667,"[0.5,0.7)",532,0.573289,1.0,0.00546317,0.00546317,267.3443,33.4228,20.7335,11.7622
187,41140,0.376667,"[0.7,1.0)",76,0.74433,1.0,0.00486197,0.00486197,287.0219,32.94,17.6252,13.1116
187,41140,0.376667,boundary(r=t),7012,0.0,1.0,0.01091897,0.01091897,118.2466,0.0,0.0,0.0
188,41360,0.373333,"[0.0,0.1)",1896,0.049874,1.0,0.01132655,0.01132655,121.4405,33.7496,31.0435,1.5367
188,41360,0.373333,"[0.1,0.3)",2922,0.192757,1.0,0.00800025,0.00800025,192.309,33.8072,32.4498,6.373
188,41360,0.373333,"[0.3,0.5)",1618,0.386981,1.0,0.00507071,0.00507071,359.6722,33.6161,31.9928,12.2605
188,41360,0.373333,"[0.5,0.7)",506,0.575963,1.0,0.00557933,0.00557933,267.3132,33.4486,20.9046,11.9019
188,41360,0.373333,"[0.7,1.0)",71,0.748598,1.0,0.00531544,0.00531544,246.3261,33.0811,16.4198,12.3331
188,41360,0.373333,boundary(r=t),7012,0.0,1.0,0.01098513,0.01098513,117.3437,0.0,0.0,0.0
189,41580,0.37,"[0.0,0.1)",1831,0.049705,1.0,0.01136956,0.01136956,119.0632,33.8042,30.8163,1.4962
189,41580,0.37,"[0.1,0.3)",3038,0.193532,1.0,0.00798037,0.00798037,190.4258,33.879,32.1402,6.3297
189,41580,0.37,"[0.3,0.5)",1519,0.386153,1.0,0.0051717,0.0051717,383.9173,33.6464,32.9813,12.585
189,41580,0.37,"[0.5,0.7)",565,0.574416,1.0,0.00515951,0.00515951,310.6522,33.3181,22.4599,12.7164
189,41580,0.37,"[0.7,1.0)",60,0.744755,1.0,0.00554022,0.00554022,254.3375,33.0035,16.8616,12.5671
189,41580,0.37,boundary(r=t),7012,0.0,1.0,0.01087201,0.01087201,118.3245,0.0,0.0,0.0
190,41800,0.366667,"[0.0,0.1)",1944,0.048778,1.0,0.01155208,0.01155208,119.2243,33.8538,30.5421,1.4834
190,41800,0.366667,"[0.1,0.3)",2900,0.191776,1.0,0.00814611,0.00814611,183.5118,33.8412,31.2908,6.0854
190,41800,0.366667,"[0.3,0.5)",1570,0.384418,1.0,0.00519617,0.00519617,357.4394,33.633,32.1482,12.2424
190,41800,0.366667,"[0.5,0.7)",541,0.575101,1.0,0.00535817,0.00535817,299.5138,33.3401,21.6284,12.2669
190,41800,0.366667,"[0.7,1.0)",58,0.746662,1.0,0.00512622,0.00512622,299.1426,33.6491,18.5217,13.8117
190,41800,0.366667,boundary(r=t),7012,0.0,1.0,0.0109955,0.0109955,116.9509,0.0,0.0,0.0
191,42020,0.363333,"[0.0,0.1)",1884,0.048643,1.0,0.01127382,0.01127382,121.7238,33.7957,31.0648,1.4825
191,42020,0.363333,"[0.1,0.3)",2970,0.19172,1.0,0.00824273,0.00824273,183.644,33.7868,31.2575,6.0539
191,42020,0.363333,"[0.3,0.5)",1571,0.386706,1.0,0.0051504,0.0051504,376.3013,33.6879,33.085,12.6751
191,42020,0.363333,"[0.5,0.7)",528,0.575968,1.0,0.00535747,0.00535747,284.9919,33.2812,21.4892,12.2238
191,42020,0.363333,"[0.7,1.0)",60,0.745049,1.0,0.00524095,0.00524095,252.5471,33.1514,16.6054,12.4133
191,42020,0.363333,boundary(r=t),7012,0.0,1.0,0.01102218,0.01102218,116.9828,0.0,0.0,0.0
192,42240,0.36,"[0.0,0.1)",1861,0.050108,1.0,0.01136596,0.01136596,122.2693,33.8789,30.1609,1.4843
192,42240,0.36,"[0.1,0.3)",2968,0.191709,1.0,0.00807697,0.00807697,190.5244,33.797,31.919,6.2357
192,42240,0.36,"[0.3,0.5)",1617,0.385162,1.0,0.00520029,0.00520029,378.9681,33.7097,32.8884,12.4889
192,42240,0.36,"[0.5,0.7)",516,0.573181,1.0,0.00520807,0.00520807,307.177,33.3061,22.0485,12.4766
192,42240,0.36,"[0.7,1.0)",51,0.746149,1.0,0.00427774,0.00427774,420.0619,33.0768,20.0326,15.02
192,42240,0.36,boundary(r=t),7012,0.0,1.0,0.01104196,0.01104196,116.7892,0.0,0.0,0.0
193,42460,0.356667,"[0.0,0.1)",1798,0.050099,1.0,0.01119416,0.01119416,121.6584,33.8004,30.5315,1.5184
193,42460,0.356667,"[0.1,0.3)",2939,0.19261,1.0,0.00817648,0.00817648,184.626,33.8769,31.1056,6.0862
193,42460,0.356667,"[0.3,0.5)",1669,0.387997,1.0,0.00514964,0.00514964,375.6341,33.6337,32.1528,12.3622
193,42460,0.356667,"[0.5,0.7)",536,0.577872,1.0,0.00551486,0.00551486,285.2938,33.5745,21.4026,12.2045
193,42460,0.356667,"[0.7,1.0)",71,0.754884,1.0,0.00495672,0.00495672,294.8284,33.116,18.1714,13.802
193,42460,0.356667,boundary(r=t),7012,0.0,1.0,0.01100077,0.01100077,116.6274,0.0,0.0,0.0
194,42680,0.353333,"[0.0,0.1)",1854,0.049566,1.0,0.01136188,0.01136188,121.3669,33.6946,30.7824,1.513
194,42680,0.353333,"[0.1,0.3)",2938,0.193455,1.0,0.0081526,0.0081526,184.5799,33.9078,31.1061,6.0852
194,42680,0.353333,"[0.3,0.5)",1626,0.387297,1.0,0.00506142,0.00506142,363.3093,33.6355,31.9763,12.2894
194,42680,0.353333,"[0.5,0.7)",535,0.57587,1.0,0.00573837,0.00573837,275.6262,33.3126,20.9856,11.933
194,42680,0.353333,"[0.7,1.0)",60,0.746022,1.0,0.00542735,0.00542735,316.6754,33.0794,18.4028,13.8595
194,42680,0.353333,boundary(r=t),7012,0.0,1.0,0.0110572,0.0110572,116.436,0.0,0.0,0.0
195,42900,0.35,"[0.0,0.1)",1831,0.049366,1.0,0.01120795,0.01120795,121.6265,33.7859,31.3225,1.505
195,42900,0.35,"[0.1,0.3)",3049,0.194966,1.0,0.00806012,0.00806012,188.8192,33.8628,31.4647,6.2537
195,42900,0.35,"[0.3,0.5)",1533,0.386575,1.0,0.00527804,0.00527804,345.8742,33.7575,31.4545,12.0576
195,42900,0.35,"[0.5,0.7)",541,0.574919,1.0,0.00542952,0.00542952,277.8507,33.5296,20.9618,11.9682
195,42900,0.35,"[0.7,1.0)",59,0.746094,1.0,0.00548042,0.00548042,312.8041,33.1897,18.0483,13.5445
195,42900,0.35,boundary(r=t),7012,0.0,1.0,0.01098427,0.01098427,116.74,0.0,0.0,0.0
196,43120,0.346667,"[0.0,0.1)",1903,0.049489,1.0,0.0112151,0.0112151,123.7343,33.7035,31.1296,1.5197
196,43120,0.346667,"[0.1,0.3)",2897,0.191439,1.0,0.00826124,0.00826124,187.5028,33.8708,32.3048,6.2408
196,43120,0.346667,"[0.3,0.5)",1611,0.383135,1.0,0.00517049,0.00517049,370.2757,33.6483,32.7198,12.3692
196,43120,0.346667,"[0.5,0.7)",548,0.577242,1.0,0.00537653,0.00537653,310.5408,33.7075,21.8434,12.5116
196,43120,0.346667,"[0.7,1.0)",54,0.743844,1.0,0.00575988,0.00575988,204.0558,32.9547,16.4734,12.2737
196,43120,0.346667,boundary(r=t),7012,0.0,1.0,0.0109938,0.0109938,116.9304,0.0,0.0,0.0
197,43340,0.343333,"[0.0,0.1)",1897,0.04805,1.0,0.01166919,0.01166919,119.8237,33.7368,30.3188,1.4402
197,43340,0.343333,"[0.1,0.3)",2944,0.191566,1.0,0.00816469,0.00816469,181.9063,33.8751,31.4192,6.0451
197,43340,0.343333,"[0.3,0.5)",1588,0.385141,1.0,0.00519724,0.00519724,361.2997,33.6263,32.1055,12.2331
197,43340,0.343333,"[0.5,0.7)",529,0.576067,1.0,0.00541955,0.00541955,297.9308,33.416,21.4347,12.2348
197,43340,0.343333,"[0.7,1.0)",55,0.752369,1.0,0.00481234,0.00481234,426.6477,33.1671,19.8778,15.0094
197,43340,0.343333,boundary(r=t),7012,0.0,1.0,0.01094451,0.01094451,117.4364,0.0,0.0,0.0
198,43560,0.34,"[0.0,0.1)",1834,0.049127,1.0,0.01132884,0.01132884,121.5917,33.7155,30.4699,1.4849
198,43560,0.34,"[0.1,0.3)",2962,0.195424,1.0,0.00790211,0.00790211,188.4663,33.8476,31.7699,6.273
198,43560,0.34,"[0.3,0.5)",1612,0.387912,1.0,0.00531994,0.00531994,344.6918,33.6744,31.0942,11.9511
198,43560,0.34,"[0.5,0.7)",544,0.573515,1.0,0.00532372,0.00532372,304.7728,33.6232,21.9388,12.5042
198,43560,0.34,"[0.7,1.0)",61,0.744028,1.0,0.00509355,0.00509355,292.0812,33.8464,18.5191,13.6804
198,43560,0.34,boundary(r=t),7012,0.0,1.0,0.01113737,0.01113737,116.1557,0.0,0.0,0.0
199,43780,0.336667,"[0.0,0.1)",1897,0.049286,1.0,0.0111599,0.0111599,122.826,33.7133,30.3686,1.473
199,43780,0.336667,"[0.1,0.3)",2939,0.192833,1.0,0.00826581,0.00826581,186.9693,33.8527,31.0049,6.1062
199,43780,0.336667,"[0.3,0.5)",1605,0.386813,1.0,0.00520761,0.00520761,381.4988,33.6233,32.4302,12.3882
199,43780,0.336667,"[0.5,0.7)",515,0.575835,1.0,0.00557149,0.00557149,294.3759,33.4408,21.4766,12.263
199,43780,0.336667,"[0.7,1.0)",57,0.745471,1.0,0.00482686,0.00482686,332.5218,32.871,18.3868,13.6973
199,43780,0.336667,boundary(r=t),7012,0.0,1.0,0.0111217,0.0111217,116.3696,0.0,0.0,0.0
200,44000,0.333333,"[0.0,0.1)",1890,0.050161,1.0,0.01158468,0.01158468,119.2748,33.8262,30.2565,1.4866
200,44000,0.333333,"[0.1,0.3)",2951,0.192459,1.0,0.00814006,0.00814006,189.1511,33.8601,31.7759,6.2303
200,44000,0.333333,"[0.3,0.5)",1614,0.385735,1.0,0.00523108,0.00523108,357.524,33.7399,32.1142,12.2472
200,44000,0.333333,"[0.5,0.7)",504,0.574903,1.0,0.00565385,0.00565385,271.1444,33.2591,20.4528,11.6593
200,44000,0.333333,"[0.7,1.0)",54,0.747308,1.0,0.0046845,0.0046845,479.9486,33.4033,21.2263,15.8178
200,44000,0.333333,boundary(r=t),7012,0.0,1.0,0.01101701,0.01101701,115.8833,0.0,0.0,0.0
201,44220,0.33,"[0.0,0.1)",1892,0.049788,1.0,0.01139214,0.01139214,121.1754,33.7304,30.5512,1.5073
201,44220,0.33,"[0.1,0.3)",2920,0.192206,1.0,0.00818317,0.00818317,189.3924,33.8759,31.578,6.1796
201,44220,0.33,"[0.3,0.5)",1608,0.388587,1.0,0.00510431,0.00510431,375.4896,33.7607,32.9966,12.6486
201,44220,0.33,"[0.5,0.7)",533,0.576317,1.0,0.00529861,0.00529861,295.178,33.4879,21.456,12.2261
201,44220,0.33,"[0.7,1.0)",60,0.747308,1.0,0.0042596,0.0042596,414.9685,33.5638,20.6777,15.4664
201,44220,0.33,boundary(r=t),7012,0.0,1.0,0.01120921,0.01120921,115.2951,0.0,0.0,0.0
202,44440,0.326667,"[0.0,0.1)",1872,0.049271,1.0,0.0116384,0.0116384,119.4905,33.7888,29.9454,1.4511
202,44440,0.326667,"[0.1,0.3)",2882,0.191886,1.0,0.00820861,0.00820861,191.6753,33.9077,32.0594,6.2554
202,44440,0.326667,"[0.3,0.5)",1647,0.387286,1.0,0.0054307,0.0054307,346.6856,33.7019,31.1299,11.8904
202,44440,0.326667,"[0.5,0.7)",555,0.572857,1.0,0.00547876,0.00547876,286.8236,33.4615,20.9696,11.8953
202,44440,0.326667,"[0.7,1.0)",57,0.75272,1.0,0.00496834,0.00496834,380.8008,32.7846,19.4433,14.7649
202,44440,0.326667,boundary(r=t),7012,0.0,1.0,0.01115979,0.01115979,115.3919,0.0,0.0,0.0
203,44660,0.323333,"[0.0,0.1)",1838,0.049175,1.0,0.01135444,0.01135444,121.6293,33.7572,30.2374,1.4563
203,44660,0.323333,"[0.1,0.3)",2932,0.191081,1.0,0.00819192,0.00819192,185.0458,33.8953,31.7321,6.1494
203,44660,0.323333,"[0.3,0.5)",1640,0.385332,1.0,0.00523117,0.00523117,367.1988,33.6589,32.3304,12.3271
203,44660,0.323333,"[0.5,0.7)",549,0.575206,1.0,0.00538763,0.00538763,308.4159,33.641,21.7474,12.373
203,44660,0.323333,"[0.7,1.0)",54,0.758136,1.0,0.0060679,0.0060679,264.5037,32.9536,16.7041,12.7277
203,44660,0.323333,boundary(r=t),7012,0.0,1.0,0.01117154,0.01117154,114.8217,0.0,0.0,0.0
204,44880,0.32,"[0.0,0.1)",1862,0.04934,1.0,0.01152397,0.01152397,119.7973,33.738,30.2848,1.4932
204,44880,0.32,"[0.1,0.3)",2951,0.191472,1.0,0.00818684,0.00818684,185.5804,33.8729,31.6048,6.1126
204,44880,0.32,"[0.3,0.5)",1605,0.386218,1.0,0.00524229,0.00524229,352.0409,33.7739,31.8613,12.131
204,44880,0.32,"[0.5,0.7)",534,0.572245,1.0,0.00511598,0.00511598,301.2118,33.5454,22.2931,12.6541
204,44880,0.32,"[0.7,1.0)",61,0.741234,1.0,0.00480583,0.00480583,322.0433,33.0911,18.7301,13.8962
204,44880,0.32,boundary(r=t),7012,0.0,1.0,0.01115847,0.01115847,115.3292,0.0,0.0,0.0
205,45100,0.316667,"[0.0,0.1)",1840,0.049337,1.0,0.01130406,0.01130406,122.4138,33.7349,30.5011,1.4769
205,45100,0.316667,"[0.1,0.3)",2968,0.19054,1.0,0.00829218,0.00829218,188.7287,33.8928,32.1274,6.225
205,45100,0.316667,"[0.3,0.5)",1615,0.388611,1.0,0.00536692,0.00536692,358.8488,33.6436,31.4966,12.1242
205,45100,0.316667,"[0.5,0.7)",533,0.575279,1.0,0.00532231,0.00532231,281.796,33.5865,21.2321,12.1095
205,45100,0.316667,"[0.7,1.0)",57,0.742054,1.0,0.00569901,0.00569901,219.6118,32.7565,16.162,12.0348
205,45100,0.316667,boundary(r=t),7012,0.0,1.0,0.0111603,0.0111603,115.6272,0.0,0.0,0.0
206,45320,0.313333,"[0.0,0.1)",1881,0.049648,1.0,0.01127673,0.01127673,119.9877,33.7693,31.4524,1.5222
206,45320,0.313333,"[0.1,0.3)",2914,0.192389,1.0,0.00817433,0.00817433,195.9572,33.9335,32.4834,6.37
206,45320,0.313333,"[0.3,0.5)",1649,0.385266,1.0,0.00521304,0.00521304,351.2475,33.7609,32.115,12.2122
206,45320,0.313333,"[0.5,0.7)",505,0.578791,1.0,0.00536463,0.00536463,273.9138,33.6339,21.1808,12.1772
206,45320,0.313333,"[0.7,1.0)",64,0.756853,1.0,0.00483169,0.00483169,394.6121,33.3166,19.1543,14.5708
206,45320,0.313333,boundary(r=t),7012,0.0,1.0,0.0111121,0.0111121,115.8691,0.0,0.0,0.0
207,45540,0.31,"[0.0,0.1)",1889,0.048211,1.0,0.0113134,0.0113134,121.0078,33.7709,31.1351,1.4739
207,45540,0.31,"[0.1,0.3)",2995,0.193118,1.0,0.00810232,0.00810232,191.9774,33.8838,32.119,6.3095
207,45540,0.31,"[0.3,0.5)",1525,0.388107,1.0,0.005112,0.005112,371.1419,33.6122,32.7302,12.5663
207,45540,0.31,"[0.5,0.7)",555,0.573182,1.0,0.00545327,0.00545327,292.4112,33.5443,21.4291,12.1503
207,45540,0.31,"[0.7,1.0)",49,0.753947,1.0,0.00426315,0.00426315,671.6637,33.7812,23.0905,17.6638
207,45540,0.31,boundary(r=t),7012,0.0,1.0,0.0112837,0.0112837,114.7621,0.0,0.0,0.0
208,45760,0.306667,"[0.0,0.1)",1876,0.049625,1.0,0.01179329,0.01179329,118.8824,33.8057,30.4787,1.5085
208,45760,0.306667,"[0.1,0.3)",2830,0.192679,1.0,0.00818597,0.00818597,189.9558,33.8705,31.7734,6.2303
208,45760,0.306667,"[0.3,0.5)",1686,0.38619,1.0,0.00513026,0.00513026,364.5345,33.777,32.5763,12.4053
208,45760,0.306667,"[0.5,0.7)",572,0.574322,1.0,0.00555347,0.00555347,272.9141,33.3607,20.8465,11.8435
208,45760,0.306667,"[0.7,1.0)",49,0.750956,1.0,0.00491118,0.00491118,337.6978,33.7854,19.0825,14.3986
208,45760,0.306667,boundary(r=t),7012,0.0,1.0,0.01109559,0.01109559,116.6344,0.0,0.0,0.0
209,45980,0.303333,"[0.0,0.1)",1912,0.049964,1.0,0.01162593,0.01162593,117.8726,33.7936,29.9834,1.4619
209,45980,0.303333,"[0.1,0.3)",2977,0.193589,1.0,0.00824073,0.00824073,182.6939,33.8342,30.8307,6.0528
209,45980,0.303333,"[0.3,0.5)",1568,0.384212,1.0,0.00523199,0.00523199,370.96,33.7259,32.7224,12.4208
209,45980,0.303333,"[0.5,0.7)",494,0.573789,1.0,0.00554683,0.00554683,302.5112,33.5365,21.881,12.4383
209,45980,0.303333,"[0.7,1.0)",62,0.749293,1.0,0.00487005,0.00487005,359.0496,32.8356,18.7008,14.0707
209,45980,0.303333,boundary(r=t),7012,0.0,1.0,0.01117365,0.01117365,115.0784,0.0,0.0,0.0
210,46200,0.3,"[0.0,0.1)",1907,0.050122,1.0,0.01130664,0.01130664,121.2675,33.7366,30.6418,1.5227
210,46200,0.3,"[0.1,0.3)",2878,0.192592,1.0,0.00813354,0.00813354,186.4606,33.7975,31.7992,6.2131
210,46200,0.3,"[0.3,0.5)",1649,0.385464,1.0,0.005229,0.005229,358.8061,33.6696,32.259,12.2795
210,46200,0.3,"[0.5,0.7)",523,0.578647,1.0,0.0055176,0.0055176,285.6119,33.5207,21.5808,12.3589
210,46200,0.3,"[0.7,1.0)",56,0.74774,1.0,0.00524653,0.00524653,310.4622,33.0849,18.5946,14.0
210,46200,0.3,boundary(r=t),7012,0.0,1.0,0.01117846,0.01117846,115.5728,0.0,0.0,0.0
211,46420,0.296667,"[0.0,0.1)",1882,0.04998,1.0,0.01144211,0.01144211,120.4323,33.7668,31.0035,1.5258
211,46420,0.296667,"[0.1,0.3)",2952,0.193202,1.0,0.00800481,0.00800481,198.239,33.8266,33.0138,6.5255
211,46420,0.296667,"[0.3,0.5)",1612,0.386551,1.0,0.00518334,0.00518334,370.9558,33.6424,32.7247,12.4816
211,46420,0.296667,"[0.5,0.7)",521,0.574272,1.0,0.00543192,0.00543192,301.7883,33.7696,21.9086,12.438
211,46420,0.296667,"[0.7,1.0)",46,0.744251,1.0,0.00567893,0.00567893,321.3779,33.2063,17.3189,12.9451
211,46420,0.296667,boundary(r=t),7012,0.0,1.0,0.01119111,0.01119111,115.928,0.0,0.0,0.0
212,46640,0.293333,"[0.0,0.1)",1905,0.049378,1.0,0.01119131,0.01119131,122.085,33.709,30.8157,1.5108
212,46640,0.293333,"[0.1,0.3)",2913,0.192743,1.0,0.00806231,0.00806231,188.6743,33.8417,32.1988,6.317
212,46640,0.293333,"[0.3,0.5)",1591,0.384747,1.0,0.00519367,0.00519367,378.4742,33.6835,32.3382,12.3332
212,46640,0.293333,"[0.5,0.7)",539,0.571651,1.0,0.00525096,0.00525096,284.7858,33.7731,21.5148,12.218
212,46640,0.293333,"[0.7,1.0)",65,0.750027,1.0,0.00478252,0.00478252,352.7144,33.4557,19.7184,14.7473
212,46640,0.293333,boundary(r=t),7012,0.0,1.0,0.01111088,0.01111088,116.1675,0.0,0.0,0.0
213,46860,0.29,"[0.0,0.1)",1876,0.049652,1.0,0.0118902,0.0118902,115.9972,33.7747,30.7396,1.4999
213,46860,0.29,"[0.1,0.3)",2933,0.193618,1.0,0.00813835,0.00813835,187.8613,33.9399,31.5084,6.2019
213,46860,0.29,"[0.3,0.5)",1600,0.387097,1.0,0.00521398,0.00521398,368.8242,33.763,32.3713,12.3651
213,46860,0.29,"[0.5,0.7)",546,0.574073,1.0,0.00543081,0.00543081,290.7142,33.4403,21.279,12.0938
213,46860,0.29,"[0.7,1.0)",58,0.738678,1.0,0.00484259,0.00484259,325.5778,32.9736,19.4545,14.3321
213,46860,0.29,boundary(r=t),7012,0.0,1.0,0.01126668,0.01126668,114.8162,0.0,0.0,0.0
214,47080,0.286667,"[0.0,0.1)",1876,0.049814,1.0,0.01156499,0.01156499,119.7895,33.7929,30.0935,1.4845
214,47080,0.286667,"[0.1,0.3)",3025,0.190107,1.0,0.00837408,0.00837408,183.2662,33.9208,31.1945,6.0334
214,47080,0.286667,"[0.3,0.5)",1576,0.385967,1.0,0.0052271,0.0052271,360.5481,33.7092,31.8985,12.1591
214,47080,0.286667,"[0.5,0.7)",482,0.575289,1.0,0.00541804,0.00541804,318.2872,33.5517,21.9029,12.4099
214,47080,0.286667,"[0.7,1.0)",54,0.741551,1.0,0.00475074,0.00475074,304.2847,33.5194,17.8604,13.3681
214,47080,0.286667,boundary(r=t),7012,0.0,1.0,0.01123281,0.01123281,114.5836,0.0,0.0,0.0
215,47300,0.283333,"[0.0,0.1)",1866,0.048973,1.0,0.01153515,0.01153515,120.7382,33.7492,30.5115,1.4905
215,47300,0.283333,"[0.1,0.3)",2906,0.192504,1.0,0.0081665,0.0081665,185.6187,33.9094,31.507,6.1129
215,47300,0.283333,"[0.3,0.5)",1648,0.387734,1.0,0.00531563,0.00531563,343.5053,33.8042,31.1244,11.9451
215,47300,0.283333,"[0.5,0.7)",541,0.577588,1.0,0.00567278,0.00567278,265.5927,33.4372,20.4765,11.7309
215,47300,0.283333,"[0.7,1.0)",52,0.74681,1.0,0.00454271,0.00454271,307.5994,33.001,18.3089,13.7162
215,47300,0.283333,boundary(r=t),7012,0.0,1.0,0.01131044,0.01131044,114.7215,0.0,0.0,0.0
216,47520,0.28,"[0.0,0.1)",1842,0.0488,1.0,0.01171721,0.01171721,118.8551,33.8381,30.8519,1.5005
216,47520,0.28,"[0.1,0.3)",2931,0.192107,1.0,0.00832443,0.00832443,181.4761,33.95,31.5776,6.1451
216,47520,0.28,"[0.3,0.5)",1630,0.386184,1.0,0.00526827,0.00526827,355.9528,33.6918,31.8723,12.1594
216,47520,0.28,"[0.5,0.7)",530,0.578066,1.0,0.00540193,0.00540193,286.3686,33.6298,21.3007,12.2166
216,47520,0.28,"[0.7,1.0)",80,0.749028,1.0,0.00518858,0.00518858,298.6681,33.2413,17.6355,13.2887
216,47520,0.28,boundary(r=t),7012,0.0,1.0,0.01134128,0.01134128,114.9383,0.0,0.0,0.0
217,47740,0.276667,"[0.0,0.1)",1870,0.049869,1.0,0.01142881,0.01142881,120.0749,33.7337,30.3932,1.4938
217,47740,0.276667,"[0.1,0.3)",2942,0.192331,1.0,0.00833062,0.00833062,179.0645,33.9535,30.4791,5.8907
217,47740,0.276667,"[0.3,0.5)",1612,0.385123,1.0,0.0053341,0.0053341,365.9027,33.7127,32.4703,12.3686
217,47740,0.276667,"[0.5,0.7)",539,0.574995,1.0,0.00551526,0.00551526,285.2634,33.4598,21.542,12.2408
217,47740,0.276667,"[0.7,1.0)",50,0.740511,1.0,0.00586683,0.00586683,238.2915,32.721,16.6765,12.3273
217,47740,0.276667,boundary(r=t),7012,0.0,1.0,0.01140066,0.01140066,113.9095,0.0,0.0,0.0
218,47960,0.273333,"[0.0,0.1)",1833,0.049159,1.0,0.01128021,0.01128021,122.5455,33.7307,29.5573,1.4403
218,47960,0.273333,"[0.1,0.3)",2993,0.193754,1.0,0.00848655,0.00848655,184.2317,33.9096,30.9672,6.1039
218,47960,0.273333,"[0.3,0.5)",1613,0.386519,1.0,0.00530113,0.00530113,362.6509,33.8731,32.4296,12.3339
218,47960,0.273333,"[0.5,0.7)",520,0.577004,1.0,0.00542213,0.00542213,293.5603,33.6787,21.3224,12.2123
218,47960,0.273333,"[0.7,1.0)",54,0.742659,1.0,0.00496559,0.00496559,305.2482,33.3155,18.4371,13.7107
218,47960,0.273333,boundary(r=t),7012,0.0,1.0,0.0112854,0.0112854,114.6956,0.0,0.0,0.0
219,48180,0.27,"[0.0,0.1)",1886,0.050556,1.0,0.01136682,0.01136682,119.7447,33.8149,30.8675,1.5522
219,48180,0.27,"[0.1,0.3)",2961,0.193007,1.0,0.00824219,0.00824219,183.1147,33.8063,31.2194,6.1189
219,48180,0.27,"[0.3,0.5)",1569,0.386873,1.0,0.00534316,0.00534316,356.1646,33.7368,31.6726,12.1186
219,48180,0.27,"[0.5,0.7)",533,0.576973,1.0,0.00545657,0.00545657,287.7335,33.6246,21.3984,12.1996
219,48180,0.27,"[0.7,1.0)",64,0.751248,1.0,0.00528699,0.00528699,324.575,33.2747,17.5387,13.2271
219,48180,0.27,boundary(r=t),7012,0.0,1.0,0.01143995,0.01143995,114.6894,0.0,0.0,0.0
220,48400,0.266667,"[0.0,0.1)",1821,0.049243,1.0,0.01140186,0.01140186,121.6889,33.804,30.5787,1.5012
220,48400,0.266667,"[0.1,0.3)",2965,0.192417,1.0,0.00813197,0.00813197,192.506,33.8773,32.2723,6.3248
220,48400,0.266667,"[0.3,0.5)",1645,0.387928,1.0,0.00531453,0.00531453,342.255,33.7006,31.2512,12.0356
220,48400,0.266667,"[0.5,0.7)",530,0.574614,1.0,0.00524743,0.00524743,329.2187,33.6217,22.746,12.9725
220,48400,0.266667,"[0.7,1.0)",52,0.74124,1.0,0.00464681,0.00464681,333.1295,32.7033,19.027,14.1289
220,48400,0.266667,boundary(r=t),7012,0.0,1.0,0.01140974,0.01140974,113.0127,0.0,0.0,0.0
221,48620,0.263333,"[0.0,0.1)",1807,0.04948,1.0,0.01188938,0.01188938,116.799,33.7505,29.9059,1.4551
221,48620,0.263333,"[0.1,0.3)",2943,0.193231,1.0,0.00832246,0.00832246,178.9941,33.9015,30.5328,5.986
221,48620,0.263333,"[0.3,0.5)",1648,0.385779,1.0,0.00542384,0.00542384,353.8272,33.877,31.3008,11.9798
221,48620,0.263333,"[0.5,0.7)",557,0.57426,1.0,0.00554201,0.00554201,305.7891,33.4824,21.6864,12.3482
221,48620,0.263333,"[0.7,1.0)",58,0.757812,1.0,0.00494653,0.00494653,402.2985,33.5491,19.6736,14.9014
221,48620,0.263333,boundary(r=t),7012,0.0,1.0,0.01132499,0.01132499,114.1963,0.0,0.0,0.0
